category,brand,name,price,avg_rating,num_ratings
Fragrance,Yves Saint Laurent,Libre Le Parfum,$40.00 - $205.00,4.6,2597.0
Fragrance,ARMANI,Acqua di Gioia Eau de Parfum Intense,$36.00 - $140.00,4.6,229.0
Fragrance,Touchland,Lush Tropicale Body & Hair Fragrance Mist,$20.00,4.4,334.0
Fragrance,Snif,Me Eau de Toilette,$26.00 - $68.00,4.8,1264.0
Fragrance,Orebella,SALTED MUSE Parfum,$35.00 - $100.00,4.6,1382.0
Fragrance,Coach,Coach Gold Parfum,$37.00 - $138.00,4.6,528.0
Fragrance,Billie Eilish,Eilish No. 2 Eau de Parfum,$30.00 - $82.00,3.9,956.0
Fragrance,Yves Saint Laurent,Libre L'Eau Nue Parfum,$36.00 - $155.00,4.6,1133.0
Fragrance,Dior,Addict Rosy Glow Eau de Parfum,$98.00 - $150.00,4.5,358.0
Fragrance,Gucci,Guilty Pour Femme Eau de Toilette,$40.00 - $155.00,4.3,1906.0
Fragrance,Carolina Herrera,Good Girl Blush Eau de Parfum Perfume Gift Set,$109.00,4.5,1208.0
Fragrance,TOM FORD,Ombré Leather Eau de Parfum,$55.00 - $240.00,4.4,2319.0
Fragrance,Dolce&Gabbana,Devotion Eau de Parfum Intense,$39.00 - $184.00,4.3,133.0
Fragrance,Donna Karan,Cashmere Mist Aluminum-Free Deodorant,$32.00,2.7,119.0
Fragrance,Calvin Klein,Euphoria Solar Elixir Parfum Intense,$36.00 - $129.00,4.6,527.0
Fragrance,Ralph Lauren,Beyond Romance Eau de Parfum,$115.00 - $140.00,4.6,2527.0
Fragrance,MUGLER,Angel Eau de Parfum,$37.00 - $195.00,4.4,1958.0
Fragrance,Versace,Eros Parfum,$170.00,4.6,348.0
Fragrance,Dior,Sauvage Eau Forte Parfum,$168.00 - $199.00,4.6,1605.0
